timestamp,elapsed_s,side,event,price,total_qty,fresh,at_bbo,dist_bbo_ticks,duration_s,gap_s,mid,dist_mid_abs,dist_mid_pct,bn_mid,cb_mid,tm_bn_basis,edge_bn,edge_cb,pre_drift_bn,pre_toward_bn,life_drift_bn,life_toward_bn,drift_1s,drift_5s,drift_15s,bn_drift_1s,bn_drift_5s,bn_drift_15s
1783713226.7123,1.0207,ask,APPEAR,63957.5,0.01,,False,153,,,63942.1,15.4,0.024084,,,,,,,,,,,,,,,
1783713231.590464,5.8989,ask,CANCEL?,63957.5,0.0,,False,,4.8782,,63942.1,15.4,0.024084,,,,,,,,,,,,,,,
1783713232.644854,6.9533,ask,APPEAR,63956.5,0.01,False,False,143,,1.0544,63942.1,14.4,0.02252,,63955.725,,,0.775,,,,,,,,,,
1783713235.594157,9.9026,ask,CANCEL?,63956.5,0.0,,False,,2.9493,,63942.1,14.4,0.02252,,,,,,,,,,,,,,,
1783713237.591475,11.8999,ask,APPEAR,63962.5,0.01,False,False,203,,1.9973,63942.1,20.4,0.031904,,63961.675,,,0.825,,,,,,,,,,
1783713246.590199,20.8986,ask,CANCEL?,63962.5,0.0,,False,,8.9987,,63942.1,20.4,0.031904,,,,,,,,,,,,,,,
1783713246.590199,20.8986,ask,THESIS,63957.5,,,False,,,,63942.1,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713247.5889559,21.8974,ask,APPEAR,63965.0,0.01,False,False,228,,0.9988,63942.1,22.9,0.035814,,63964.225,,,0.775,,,,,,,,,,
1783713248.58845,22.8969,ask,THESIS,63956.5,,,False,,,,63942.1,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713249.589798,23.8982,ask,CANCEL?,63965.0,0.0,,False,,2.0008,,63942.1,22.9,0.035814,,,,,,,,,,,,,,,
1783713251.588817,25.8972,ask,APPEAR,63971.0,0.01,True,False,288,,1.999,63942.1,28.9,0.045197,,63964.935,,,6.065,,,,,,,,,,
1783713253.588446,27.8969,ask,CANCEL?,63971.0,0.0,,False,,1.9996,,63942.1,28.9,0.045197,,,,,,,,,,,,,,,
1783713253.588446,27.8969,ask,THESIS,63962.5,,,False,,,,63942.1,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713254.594888,28.9033,ask,APPEAR,63965.5,0.01,False,False,233,,1.0064,63942.1,23.4,0.036596,,63964.695,,,0.805,,,,,,,,,,
1783713261.588367,35.8968,ask,CANCEL?,63965.5,0.0,,False,,6.9935,,63942.1,23.4,0.036596,,,,,,,,,,,,,,,
1783713262.5878851,36.8963,ask,APPEAR,63963.5,0.01,False,False,213,,0.9995,63942.1,21.4,0.033468,,63962.755,,,0.745,,,,,,,,,,
1783713263.588755,37.8972,ask,THESIS,63965.0,,,False,,,,63942.1,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713267.590187,41.8986,ask,CANCEL?,63963.5,0.0,,False,,5.0023,,63942.1,21.4,0.033468,,,,,,,,,,,,,,,
1783713267.590187,41.8986,ask,THESIS,63971.0,,,False,,,,63942.1,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713269.586956,43.8954,ask,APPEAR,63952.0,0.01,False,False,98,,1.9968,63942.1,9.9,0.015483,,63951.165,,,0.835,,,,,,,,,,
1783713270.587083,44.8955,ask,THESIS,63965.5,,,False,,,,63942.1,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713277.58812,51.8965,ask,CANCEL?,63952.0,0.0,,False,,8.0012,,63942.1,9.9,0.015483,,,,,,,,,,,,,,,
1783713277.58812,51.8965,ask,THESIS,63963.5,,,False,,,,63942.1,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713278.5883908,52.8968,ask,APPEAR,63953.5,0.01,False,False,113,,1.0003,63942.1,11.4,0.017829,,63952.765,,,0.735,,,,,,,,,,
1783713280.587907,54.8963,ask,CANCEL?,63953.5,0.0,,False,,1.9995,,63942.1,11.4,0.017829,,,,,,,,,,,,,,,
1783713282.59127,56.8997,ask,APPEAR,63954.0,0.01,True,False,118,,2.0034,63942.1,11.9,0.018611,,63952.065,,,1.935,,,,,,,,,,
1783713284.58629,58.8947,ask,CANCEL?,63954.0,0.0,,False,,1.995,,63942.1,11.9,0.018611,,,,,,,,,,,,,,,
1783713285.589566,59.898,ask,APPEAR,63949.0,0.01,False,False,68,,1.0033,63942.1,6.9,0.010791,,63947.975,,,1.025,,,,,,,,,,
1783713285.589566,59.898,ask,THESIS,63952.0,,,False,,,,63942.1,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713291.58815,65.8966,ask,CANCEL?,63949.0,0.0,,False,,5.9986,,63942.1,6.9,0.010791,,,,,,,,,,,,,,,
1783713293.587358,67.8958,ask,APPEAR,63944.5,0.01,True,False,23,,1.9992,63942.1,2.4,0.003753,,63943.885,,,0.615,,,,,,,,,,
1783713294.647289,68.9557,ask,THESIS,63953.5,,,False,,,,63942.1,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713298.586282,72.8947,bid,APPEAR,63940.0,0.01,True,False,20,,,63942.1,-2.1,-0.003284,,63940.255,,,0.255,,,,,,,,,,
1783713298.586282,72.8947,ask,CANCEL?,63944.5,0.0,,False,,4.9989,,63942.1,2.4,0.003753,,,,,,,,,,,,,,,
1783713298.586282,72.8947,ask,THESIS,63954.0,,,False,,,,63942.1,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713300.5854132,74.8938,bid,CANCEL?,63940.0,0.0,,False,,1.9991,,64104.9,-164.9,-0.257235,,,,,,,,,,,,,,,
1783713300.5854132,74.8938,bid,APPEAR,63928.5,0.01,True,False,136,,0.0,64104.9,-176.4,-0.275174,,63923.035,,,-5.465,,,,,,,,,,
1783713301.586209,75.8946,ask,THESIS,63949.0,,,False,,,,63942.1,,,,,,,,,,,,0.0,0.0,23.05,,,
1783713303.584907,77.8933,bid,CANCEL?,63928.5,0.0,,False,,2.9995,,63942.1,-13.6,-0.021269,,,,,,,,,,,,,,,
1783713303.584907,77.8933,bid,APPEAR,63919.0,0.01,True,False,230,,0.0,63942.1,-23.1,-0.036126,,63920.765,,,1.765,,,,,,,,,,
1783713306.585144,80.8935,bid,CANCEL?,63919.0,0.0,,False,,3.0002,,63942.1,-23.1,-0.036126,,,,,,,,,,,,,,,
1783713306.585144,80.8935,bid,APPEAR,63914.0,0.01,True,False,280,,0.0,63942.1,-28.1,-0.043946,,63914.015,,,0.015,,,,,,,,,,
1783713309.58511,83.8935,ask,THESIS,63944.5,,,False,,,,63942.1,,,,,,,,,,,,0.0,162.8,0.05,,,
1783713313.584806,87.8932,bid,CANCEL?,63914.0,0.0,,False,,6.9997,,63942.1,-28.1,-0.043946,,,,,,,,,,,,,,,
1783713313.584806,87.8932,bid,APPEAR,63907.5,0.01,True,False,345,,0.0,63942.1,-34.6,-0.054111,,63907.835,,,0.335,,,,,,,,,,
1783713314.5874119,88.8958,bid,THESIS,63940.0,,,False,,,,63942.1,,,,,,,,,,,,23.1,0.0,0.0,,,
1783713315.593662,89.9021,bid,THESIS,63928.5,,,False,,,,64104.9,,,,,,,,,,,,-139.75,-162.8,-162.8,,,
1783713319.584683,93.8931,bid,THESIS,63919.0,,,False,,,,63942.1,,,,,,,,,,,,0.0,0.0,19.7,,,
1783713320.586935,94.8953,bid,APPEAR,63913.5,0.01,True,False,286,,7.0021,63961.8,-48.3,-0.075514,,63913.605,,,0.105,,,,,,,,,,
1783713320.586935,94.8953,bid,CANCEL?,63907.5,0.0,,False,,7.0021,,63961.8,-54.3,-0.084894,,,,,,,,,,,,,,,
1783713322.5869272,96.8953,bid,THESIS,63914.0,,,False,,,,63942.1,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713326.583977,100.8924,bid,CANCEL?,63913.5,0.0,,False,,5.997,,63942.15,-28.65,-0.044806,,,,,,,,,,,,,,,
1783713326.583977,100.8924,bid,APPEAR,63912.0,0.01,True,False,301,,0.0,63942.15,-30.15,-0.047152,,63912.215,,,0.215,,,,,,,,,,
1783713328.585516,102.8939,bid,THESIS,63907.5,,,False,,,,63942.1,,,,,,,,,,,,0.0,19.7,14.45,,,
1783713331.5852458,105.8937,bid,CANCEL?,63912.0,0.0,,False,,5.0013,,63956.55,-44.55,-0.069657,,,,,,,,,,,,,,,
1783713331.5852458,105.8937,bid,APPEAR,63909.0,0.01,True,False,331,,0.0,63956.55,-47.55,-0.074347,,63909.015,,,0.015,,,,,,,,,,
1783713338.582983,112.8914,bid,APPEAR,63920.0,0.01,True,False,220,,6.9977,63956.5,-36.5,-0.05707,,63917.095,,,-2.905,,,,,,,,,,
1783713338.582983,112.8914,bid,CANCEL?,63909.0,0.0,,False,,6.9977,,63956.5,-47.5,-0.074269,,,,,,,,,,,,,,,
1783713338.582983,112.8914,bid,THESIS,63913.5,,,False,,,,63961.8,,,,,,,,,,,,-19.7,-5.25,-19.7,,,
1783713341.5836601,115.8921,bid,CANCEL?,63920.0,0.0,,False,,3.0007,,63942.1,-22.1,-0.034563,,,,,,,,,,,,,,,
1783713341.5836601,115.8921,bid,APPEAR,63907.5,0.01,True,False,345,,0.0,63942.1,-34.6,-0.054111,,63909.215,,,1.715,,,,,,,,,,
1783713342.586893,116.8953,bid,THESIS,63912.0,,,False,,,,63942.15,,,,,,,,,,,,14.4,14.4,-0.05,,,
1783713343.583703,117.8921,bid,JOINED,63907.5,0.018,,False,,2.0,,63942.1,-34.6,-0.054111,,,,,,,,,,,,,,,
1783713344.666637,118.975,bid,APPEAR,63907.5,0.01,False,False,345,,3.083,63942.1,-34.6,-0.054111,,63904.815,,,-2.685,,,,,,,,,,
1783713346.584979,120.8934,bid,CANCEL?,63907.5,0.0,,False,,1.9183,,63942.1,-34.6,-0.054111,,,,,,,,,,,,,,,
1783713346.584979,120.8934,bid,APPEAR,63904.0,0.01,True,False,380,,0.0,63942.1,-38.1,-0.059585,,63904.015,,,0.015,,,,,,,,,,
1783713347.58304,121.8914,bid,THESIS,63909.0,,,False,,,,63956.55,,,,,,,,,,,,-0.05,-14.45,-14.45,,,
1783713354.583498,128.8919,bid,THESIS,63920.0,,,False,,,,63956.5,,,,,,,,,,,,-14.4,-14.4,-14.4,,,
1783713356.6551108,130.9635,bid,APPEAR,63910.0,0.01,True,False,320,,10.0701,63942.1,-32.1,-0.050202,,63910.015,,,0.015,,,,,,,,,,
1783713356.6551108,130.9635,bid,CANCEL?,63904.0,0.0,,False,,10.0701,,63942.1,-38.1,-0.059585,,,,,,,,,,,,,,,
1783713356.6551108,130.9635,bid,THESIS,63907.5,,,False,,,,63942.1,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713359.5850859,133.8935,bid,CANCEL?,63910.0,0.0,,False,,2.93,,63942.1,-32.1,-0.050202,,,,,,,,,,,,,,,
1783713359.5850859,133.8935,bid,APPEAR,63904.0,0.01,True,False,380,,0.0,63942.1,-38.1,-0.059585,,63904.115,,,0.115,,,,,,,,,,
1783713360.58362,134.892,bid,THESIS,63907.5,,,False,,,,63942.1,,,,,,,,,,,,0.0,0.05,0.0,,,
1783713362.5833442,136.8917,bid,THESIS,63904.0,,,False,,,,63942.1,,,,,,,,,,,,0.05,14.45,0.0,,,
1783713371.5843241,145.8927,bid,APPEAR,63911.0,0.01,True,False,310,,11.9992,63956.5,-45.5,-0.071142,,63911.115,,,0.115,,,,,,,,,,
1783713371.5843241,145.8927,bid,CANCEL?,63904.0,0.0,,False,,11.9992,,63956.5,-52.5,-0.082087,,,,,,,,,,,,,,,
1783713372.581874,146.8903,bid,THESIS,63910.0,,,False,,,,63942.1,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713375.58302,149.8914,bid,THESIS,63904.0,,,False,,,,63942.1,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713394.581028,168.8894,bid,CANCEL?,63911.0,0.0,,False,,22.9967,,63970.95,-59.95,-0.093714,,,,,,,,,,,,,,,
1783713394.581028,168.8894,bid,APPEAR,63907.0,0.01,True,False,639,,0.0,63970.95,-63.95,-0.099967,,63911.115,,,4.115,,,,,,,,,,
1783713394.581028,168.8894,bid,THESIS,63911.0,,,False,,,,63956.5,,,,,,,,,,,,-14.4,14.45,14.45,,,
1783713395.5812569,169.8897,bid,CANCEL?,63907.0,0.0,,False,,1.0002,,63970.95,-63.95,-0.099967,,,,,,,,,,,,,,,
1783713396.583758,170.8922,bid,APPEAR,63911.0,0.01,True,False,599,,1.0025,63970.95,-59.95,-0.093714,,63911.115,,,0.115,,,,,,,,,,
1783713404.5815449,178.8899,bid,CANCEL?,63911.0,0.0,,False,,7.9978,,63970.95,-59.95,-0.093714,,,,,,,,,,,,,,,
1783713404.5815449,178.8899,bid,APPEAR,63896.5,0.01,True,False,744,,0.0,63970.95,-74.45,-0.116381,,63896.715,,,0.215,,,,,,,,,,
1783713409.5826979,183.8911,bid,CANCEL?,63896.5,0.0,,False,,5.0012,,63970.95,-74.45,-0.116381,,,,,,,,,,,,,,,
1783713409.5826979,183.8911,bid,APPEAR,63892.0,0.01,True,False,789,,0.0,63970.95,-78.95,-0.123415,,63898.86,,,6.86,,,,,,,,,,
1783713409.5826979,183.8911,bid,THESIS,63907.0,,,False,,,,63970.95,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713412.581011,186.8894,bid,APPEAR,63900.0,0.01,True,False,709,,2.9983,63970.95,-70.95,-0.11091,,63900.195,,,0.195,,,,,,,,,,
1783713412.581011,186.8894,bid,CANCEL?,63892.0,0.0,,False,,2.9983,,63970.95,-78.95,-0.123415,,,,,,,,,,,,,,,
1783713412.581011,186.8894,bid,THESIS,63911.0,,,False,,,,63970.95,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713417.580794,191.8892,bid,CANCEL?,63900.0,0.0,,False,,4.9998,,63970.95,-70.95,-0.11091,,,,,,,,,,,,,,,
1783713417.580794,191.8892,bid,APPEAR,63886.5,0.01,True,False,844,,0.0,63970.95,-84.45,-0.132013,,63896.575,,,10.075,,,,,,,,,,
1783713419.5830872,193.8915,bid,THESIS,63896.5,,,False,,,,63970.95,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713420.580406,194.8888,bid,APPEAR,63892.5,0.01,True,False,784,,2.9996,63970.95,-78.45,-0.122634,,63892.565,,,0.065,,,,,,,,,,
1783713420.580406,194.8888,bid,CANCEL?,63886.5,0.0,,False,,2.9996,,63970.95,-84.45,-0.132013,,,,,,,,,,,,,,,
1783713426.580031,200.8884,bid,CANCEL?,63892.5,0.0,,False,,5.9996,,63970.95,-78.45,-0.122634,,,,,,,,,,,,,,,
1783713426.580031,200.8884,bid,APPEAR,63884.5,0.01,True,False,864,,0.0,63970.95,-86.45,-0.135139,,63887.605,,,3.105,,,,,,,,,,
1783713426.580031,200.8884,bid,THESIS,63892.0,,,False,,,,63970.95,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713429.5787148,203.8871,bid,THESIS,63900.0,,,False,,,,63970.95,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713430.5813608,204.8898,bid,CANCEL?,63884.5,0.0,,False,,4.0013,,63970.95,-86.45,-0.135139,,,,,,,,,,,,,,,
1783713430.5813608,204.8898,bid,APPEAR,63882.5,0.01,True,False,884,,0.0,63970.95,-88.45,-0.138266,,63878.365,,,-4.135,,,,,,,,,,
1783713432.5833018,206.8917,bid,THESIS,63886.5,,,False,,,,63970.95,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713433.579515,207.8879,bid,CANCEL?,63882.5,0.0,,False,,2.9982,,63970.95,-88.45,-0.138266,,,,,,,,,,,,,,,
1783713434.581959,208.8904,bid,APPEAR,63878.0,0.01,True,False,929,,1.0024,63970.95,-92.95,-0.1453,,63885.705,,,7.705,,,,,,,,,,
1783713436.5817878,210.8902,bid,CANCEL?,63878.0,0.0,,False,,1.9998,,63970.95,-92.95,-0.1453,,,,,,,,,,,,,,,
1783713436.5817878,210.8902,bid,THESIS,63892.5,,,False,,,,63970.95,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713437.5789208,211.8873,bid,APPEAR,63889.0,0.01,True,False,819,,0.9971,63970.95,-81.95,-0.128105,,63889.275,,,0.275,,,,,,,,,,
1783713442.5791092,216.8875,bid,THESIS,63884.5,,,False,,,,63970.95,,,,,,,,,,,,0.0,0.0,-10.9,,,
1783713443.578165,217.8866,bid,CANCEL?,63889.0,0.0,,False,,5.9992,,63960.05,-71.05,-0.111085,,,,,,,,,,,,,,,
1783713443.578165,217.8866,bid,APPEAR,63885.0,0.01,True,False,750,,0.0,63960.05,-75.05,-0.117339,,63885.52,,,0.52,,,,,,,,,,
1783713446.5785742,220.887,bid,APPEAR,63886.0,0.01,True,False,561,,3.0004,63951.1,-65.1,-0.101797,,63884.48,,,-1.52,,,,,,,,,,
1783713446.5785742,220.887,bid,CANCEL?,63885.0,0.0,,False,,3.0004,,63951.1,-66.1,-0.10336,,,,,,,,,,,,,,,
1783713446.5785742,220.887,bid,THESIS,63882.5,,,False,,,,63970.95,,,,,,,,,,,,0.0,0.0,-19.85,,,
1783713450.581399,224.8898,bid,CANCEL?,63886.0,0.0,,False,,4.0028,,63962.0,-76.0,-0.118821,,,,,,,,,,,,,,,
1783713450.581399,224.8898,bid,APPEAR,63879.5,0.01,True,False,770,,0.0,63962.0,-82.5,-0.128983,,63879.705,,,0.205,,,,,,,,,,
1783713450.581399,224.8898,bid,THESIS,63878.0,,,False,,,,63970.95,,,,,,,,,,,,0.0,0.0,-14.4,,,
1783713453.5772932,227.8857,bid,THESIS,63889.0,,,False,,,,63970.95,,,,,,,,,,,,0.0,-10.9,-14.4,,,
1783713454.599139,228.9075,bid,CANCEL?,63879.5,0.0,,False,,4.0177,,63956.55,-77.05,-0.120472,,,,,,,,,,,,,,,
1783713455.5785868,229.887,bid,APPEAR,63874.0,0.01,True,False,825,,0.9794,63956.55,-82.55,-0.129072,,63876.965,,,2.965,,,,,,,,,,
1783713458.61344,232.9218,bid,CANCEL?,63874.0,0.0,,False,,3.0349,,63956.55,-82.55,-0.129072,,,,,,,,,,,,,,,
1783713458.61344,232.9218,bid,APPEAR,63872.0,0.01,True,False,845,,0.0,63956.55,-84.55,-0.132199,,63872.175,,,0.175,,,,,,,,,,
1783713458.61344,232.9218,bid,THESIS,63885.0,,,False,,,,63960.05,,,,,,,,,,,,-9.0,3.7,-3.5,,,
1783713464.581275,238.8897,bid,CANCEL?,63872.0,0.0,,False,,5.9678,,63956.55,-84.55,-0.132199,,,,,,,,,,,,,,,
1783713464.581275,238.8897,bid,APPEAR,63867.5,0.01,True,False,890,,0.0,63956.55,-89.05,-0.139235,,63872.555,,,5.055,,,,,,,,,,
1783713464.581275,238.8897,bid,THESIS,63886.0,,,False,,,,63951.1,,,,,,,,,,,,7.2,5.45,5.45,,,
1783713466.5884109,240.8968,bid,THESIS,63879.5,,,False,,,,63962.0,,,,,,,,,,,,-5.45,-5.45,-5.45,,,
1783713467.5767648,241.8852,bid,APPEAR,63872.5,0.01,True,False,840,,2.9955,63956.55,-84.05,-0.131417,,63872.625,,,0.125,,,,,,,,,,
1783713467.5767648,241.8852,bid,CANCEL?,63867.5,0.0,,False,,2.9955,,63956.55,-89.05,-0.139235,,,,,,,,,,,,,,,
1783713471.5767198,245.8851,bid,THESIS,63874.0,,,False,,,,63956.55,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713473.5764108,247.8848,bid,APPEAR,63878.0,0.01,True,False,785,,5.9996,63956.55,-78.55,-0.122818,,63888.195,,,10.195,,,,,,,,,,
1783713473.5764108,247.8848,bid,CANCEL?,63872.5,0.0,,False,,5.9996,,63956.55,-84.05,-0.131417,,,,,,,,,,,,,,,
1783713474.5883698,248.8968,bid,THESIS,63872.0,,,False,,,,63956.55,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713476.576926,250.8853,bid,APPEAR,63884.5,0.01,True,False,720,,3.0005,63956.55,-72.05,-0.112655,,63886.185,,,1.685,,,,,,,,,,
1783713476.576926,250.8853,bid,CANCEL?,63878.0,0.0,,False,,3.0005,,63956.55,-78.55,-0.122818,,,,,,,,,,,,,,,
1783713479.580971,253.8894,bid,APPEAR,63889.0,0.01,True,False,675,,3.004,63956.55,-67.55,-0.105619,,63889.005,,,0.005,,,,,,,,,,
1783713479.580971,253.8894,bid,CANCEL?,63884.5,0.0,,False,,3.004,,63956.55,-72.05,-0.112655,,,,,,,,,,,,,,,
1783713481.584679,255.8931,bid,THESIS,63867.5,,,False,,,,63956.55,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713483.5766778,257.8851,bid,CANCEL?,63889.0,0.0,,False,,3.9957,,63956.55,-67.55,-0.105619,,,,,,,,,,,,,,,
1783713483.5766778,257.8851,bid,APPEAR,63887.5,0.01,True,False,690,,0.0,63956.55,-69.05,-0.107964,,63887.755,,,0.255,,,,,,,,,,
1783713483.5766778,257.8851,bid,THESIS,63872.5,,,False,,,,63956.55,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713487.730527,262.0389,bid,CANCEL?,63887.5,0.0,,False,,4.1538,,63956.55,-69.05,-0.107964,,,,,,,,,,,,,,,
1783713488.576221,262.8846,bid,APPEAR,63882.0,0.01,True,False,745,,0.8457,63956.55,-74.55,-0.116564,,63879.985,,,-2.015,,,,,,,,,,
1783713489.578323,263.8867,bid,THESIS,63878.0,,,False,,,,63956.55,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713491.577763,265.8862,bid,CANCEL?,63882.0,0.0,,False,,3.0015,,63956.55,-74.55,-0.116564,,,,,,,,,,,,,,,
1783713491.577763,265.8862,bid,APPEAR,63879.5,0.01,True,False,770,,0.0,63956.55,-77.05,-0.120472,,63882.015,,,2.515,,,,,,,,,,
1783713491.577763,265.8862,bid,THESIS,63884.5,,,False,,,,63956.55,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713492.576319,266.8847,bid,APPEAR,63880.0,0.01,True,False,765,,0.9986,63956.55,-76.55,-0.119691,,63881.01,,,1.01,,,,,,,,,,
1783713492.576319,266.8847,bid,CANCEL?,63879.5,0.0,,False,,0.9986,,63956.55,-77.05,-0.120472,,,,,,,,,,,,,,,
1783713496.575597,270.884,bid,APPEAR,63888.0,0.01,True,False,685,,3.9993,63956.55,-68.55,-0.107182,,63888.155,,,0.155,,,,,,,,,,
1783713496.575597,270.884,bid,CANCEL?,63880.0,0.0,,False,,3.9993,,63956.55,-76.55,-0.119691,,,,,,,,,,,,,,,
1783713496.575597,270.884,bid,THESIS,63889.0,,,False,,,,63956.55,,,,,,,,,,,,0.0,0.0,0.0,,,
1783713501.576957,275.8854,bid,CANCEL?,63888.0,0.0,,False,,5.0014,,63956.55,-68.55,-0.107182,,,,,,,,,,,,,,,
