timestamp,elapsed_s,side,event,price,total_qty,fresh,at_bbo,dist_bbo_ticks,duration_s,gap_s,mid,dist_mid_abs,dist_mid_pct,bn_mid,cb_mid,ext_venue,tm_ref_basis,peg_cb,side_rule_ok,edge_bn,edge_cb,pre_drift_ext,pre_toward_ext,life_drift_ext,life_toward_ext,drift_1s,drift_5s,drift_15s,ext_drift_1s,ext_drift_5s,ext_drift_15s
1783715343.589141,1339.34,bid,THESIS,63680.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.93
1783715344.589001,1340.3399,bid,APPEAR,63682.5,0.01,True,False,1550,,22.9774,63837.8,-155.3,-0.243273,,63682.415,coinbase,155.385,0.085,True,,-0.085,0.0,-0.0,,,,,,,,
1783715344.589001,1340.3399,bid,CANCEL?,63680.5,0.0,,False,,22.9774,,63837.8,-157.3,-0.246406,,,coinbase,,,,,,,,1.93,-1.93,,,,,,
1783715348.589082,1344.3399,bid,APPEAR,63683.5,0.01,True,False,1540,,4.0001,63837.8,-154.3,-0.241706,,63683.625,coinbase,154.175,-0.125,True,,0.125,0.0,-0.0,,,,,,,,
1783715348.589082,1344.3399,bid,CANCEL?,63682.5,0.0,,False,,4.0001,,63837.8,-155.3,-0.243273,,,coinbase,,,,,,,,1.21,-1.21,,,,,,
1783715361.590064,1357.3409,bid,APPEAR,63689.0,0.01,True,False,1485,,13.001,63837.8,-148.8,-0.233091,,63689.075,coinbase,148.725,-0.075,True,,0.075,0.0,-0.0,,,,,,,,
1783715361.590064,1357.3409,bid,CANCEL?,63683.5,0.0,,False,,13.001,,63837.8,-154.3,-0.241706,,,coinbase,,,,,,,,5.45,-5.45,,,,,,
1783715361.590064,1357.3409,bid,THESIS,63682.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,1.21,1.21,6.66
1783715364.590671,1360.3415,bid,CANCEL?,63689.0,0.0,,False,,3.0006,,63837.8,-148.8,-0.233091,,,coinbase,,,,,,,,-0.67,0.67,,,,,,
1783715364.590671,1360.3415,bid,APPEAR,63688.5,0.01,True,False,1490,,0.0,63837.8,-149.3,-0.233874,,63688.405,coinbase,149.395,0.095,True,,-0.095,0.0,-0.0,,,,,,,,
1783715364.590671,1360.3415,bid,THESIS,63683.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,5.45,4.78
1783715370.5888798,1366.3397,bid,APPEAR,63697.0,0.01,True,False,1405,,5.9982,63837.8,-140.8,-0.220559,,63698.905,coinbase,138.895,-1.905,True,,1.905,2.875,-2.875,,,,,,,,
1783715370.5888798,1366.3397,bid,CANCEL?,63688.5,0.0,,False,,5.9982,,63837.8,-149.3,-0.233874,,,coinbase,,,,,,,,10.5,-10.5,,,,,,
1783715373.596265,1369.3471,bid,CANCEL?,63697.0,0.0,,False,,3.0074,,63837.8,-140.8,-0.220559,,,coinbase,,,,,,,,-5.365,5.365,,,,,,
1783715374.588979,1370.3398,bid,APPEAR,63703.5,0.01,True,False,1340,,0.9927,63837.8,-134.3,-0.210377,,63685.965,coinbase,151.835,17.535,True,,-17.535,-7.575,7.575,,,,,,,,
1783715377.588323,1373.3392,bid,CANCEL?,63703.5,0.0,,False,,2.9993,,63837.8,-134.3,-0.210377,,,coinbase,,,,,,,,2.94,-2.94,,,,,,
1783715377.588323,1373.3392,bid,APPEAR,63686.0,0.01,True,False,1515,,0.0,63837.8,-151.8,-0.23779,,63688.905,coinbase,148.895,-2.905,True,,2.905,2.97,-2.97,,,,,,,,
1783715377.588323,1373.3392,bid,THESIS,63689.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-0.67,6.955,-0.17
1783715380.588189,1376.339,bid,APPEAR,63689.0,0.01,True,False,1485,,2.9999,63837.8,-148.8,-0.233091,,63688.905,coinbase,148.895,0.095,True,,-0.095,0.0,-0.0,,,,,,,,
1783715380.588189,1376.339,bid,CANCEL?,63686.0,0.0,,False,,2.9999,,63837.8,-151.8,-0.23779,,,coinbase,,,,,,,,0.0,-0.0,,,,,,
1783715380.588189,1376.339,bid,THESIS,63688.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,7.625,10.5,0.5
1783715385.59038,1381.3412,bid,THESIS,63697.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,4.76,-12.97,3.82
1783715387.589256,1383.3401,bid,APPEAR,63702.5,0.01,True,False,1350,,7.0011,63837.8,-135.3,-0.211943,,63702.725,coinbase,135.075,-0.225,True,,0.225,0.0,-0.0,,,,,,,,
1783715387.589256,1383.3401,bid,CANCEL?,63689.0,0.0,,False,,7.0011,,63837.8,-148.8,-0.233091,,,coinbase,,,,,,,,13.82,-13.82,,,,,,
1783715391.588183,1387.339,bid,CANCEL?,63702.5,0.0,,False,,3.9989,,63837.8,-135.3,-0.211943,,,coinbase,,,,,,,,-5.21,5.21,,,,,,
1783715391.588183,1387.339,bid,APPEAR,63697.5,0.01,True,False,1400,,0.0,63837.8,-140.3,-0.219776,,63697.515,coinbase,140.285,-0.015,True,,0.015,0.0,-0.0,,,,,,,,
1783715391.588183,1387.339,bid,THESIS,63703.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-0.03,2.94,11.55
1783715393.591211,1389.3421,bid,THESIS,63686.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,13.82,8.61
1783715396.592074,1392.3429,bid,CANCEL?,63697.5,0.0,,False,,5.0039,,63837.8,-140.3,-0.219776,,,coinbase,,,,,,,,-12.07,12.07,,,,,,
1783715396.592074,1392.3429,bid,APPEAR,63685.5,0.01,True,False,1520,,0.0,63837.8,-152.3,-0.238573,,63685.445,coinbase,152.355,0.055,True,,-0.055,0.0,-0.0,,,,,,,,
1783715396.592074,1392.3429,bid,THESIS,63689.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,13.82,-3.46
1783715408.588296,1404.3392,bid,THESIS,63702.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-2.07,-5.21,-19.1
1783715408.588296,1404.3392,bid,THESIS,63697.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,-12.07,-13.89
1783715409.590028,1405.3409,bid,CANCEL?,63685.5,0.0,,False,,12.998,,63837.8,-152.3,-0.238573,,,coinbase,,,,,,,,-1.82,1.82,,,,,,
1783715409.590028,1405.3409,bid,APPEAR,63683.5,0.01,True,False,1540,,0.0,63837.8,-154.3,-0.241706,,63683.625,coinbase,154.175,-0.125,True,,0.125,0.0,-0.0,,,,,,,,
1783715425.5873191,1421.3382,bid,APPEAR,63685.5,0.01,True,False,1520,,15.9973,63837.8,-152.3,-0.238573,,63685.445,coinbase,152.355,0.055,True,,-0.055,0.0,-0.0,,,,,,,,
1783715425.5873191,1421.3382,bid,CANCEL?,63683.5,0.0,,False,,15.9973,,63837.8,-154.3,-0.241706,,,coinbase,,,,,,,,1.82,-1.82,,,,,,
1783715425.5873191,1421.3382,bid,THESIS,63685.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-1.82,-1.82,0.0
1783715425.5873191,1421.3382,bid,THESIS,63683.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,1.82,1.82
1783715428.5918899,1424.3427,bid,CANCEL?,63685.5,0.0,,False,,3.0046,,63837.8,-152.3,-0.238573,,,coinbase,,,,,,,,-14.07,14.07,,,,,,
1783715428.5918899,1424.3427,bid,APPEAR,63671.0,0.01,True,False,1665,,0.0,63837.8,-166.8,-0.261287,,63671.375,coinbase,166.425,-0.375,True,,0.375,0.0,-0.0,,,,,,,,
1783715431.589565,1427.3404,bid,APPEAR,63688.0,0.01,True,False,1495,,2.9977,63837.8,-149.8,-0.234657,,63688.395,coinbase,149.405,-0.395,True,,0.395,6.6,-6.6,,,,,,,,
1783715431.589565,1427.3404,bid,CANCEL?,63671.0,0.0,,False,,2.9977,,63837.8,-166.8,-0.261287,,,coinbase,,,,,,,,17.02,-17.02,,,,,,
1783715434.5893812,1430.3402,bid,APPEAR,63689.0,0.01,True,False,1485,,2.9998,63837.8,-148.8,-0.233091,,63689.075,coinbase,148.725,-0.075,True,,0.075,0.0,-0.0,,,,,,,,
1783715434.5893812,1430.3402,bid,CANCEL?,63688.0,0.0,,False,,2.9998,,63837.8,-149.8,-0.234657,,,coinbase,,,,,,,,0.68,-0.68,,,,,,
1783715439.588709,1435.3396,bid,APPEAR,63696.0,0.01,True,False,1415,,4.9993,63837.8,-141.8,-0.222125,,63696.355,coinbase,141.445,-0.355,True,,0.355,0.0,-0.0,,,,,,,,
1783715439.588709,1435.3396,bid,CANCEL?,63689.0,0.0,,False,,4.9993,,63837.8,-148.8,-0.233091,,,coinbase,,,,,,,,7.28,-7.28,,,,,,
1783715441.5922308,1437.3431,bid,THESIS,63685.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-14.07,2.95,7.27
1783715443.5874612,1439.3383,bid,CANCEL?,63696.0,0.0,,False,,3.9988,,63837.8,-141.8,-0.222125,,,coinbase,,,,,,,,-6.49,6.49,,,,,,
1783715443.5874612,1439.3383,bid,APPEAR,63692.5,0.01,True,False,1450,,0.0,63837.8,-145.3,-0.227608,,63689.865,coinbase,147.935,2.635,True,,-2.635,3.88,-3.88,,,,,,,,
1783715444.585793,1440.3366,bid,THESIS,63671.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,10.42,17.7,20.67
1783715446.5867882,1442.3376,bid,APPEAR,63693.0,0.01,True,False,1445,,2.9993,63837.8,-144.8,-0.226825,,63692.945,coinbase,144.855,0.055,True,,-0.055,0.0,-0.0,,,,,,,,
1783715446.5867882,1442.3376,bid,CANCEL?,63692.5,0.0,,False,,2.9993,,63837.8,-145.3,-0.227608,,,coinbase,,,,,,,,3.08,-3.08,,,,,,
1783715448.587253,1444.3381,bid,THESIS,63688.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.68,7.96,6.15
1783715449.5903978,1445.3413,bid,APPEAR,63696.0,0.01,True,False,1415,,3.0036,63837.8,-141.8,-0.222125,,63696.355,coinbase,141.445,-0.355,True,,0.355,1.81,-1.81,,,,,,,,
1783715449.5903978,1445.3413,bid,CANCEL?,63693.0,0.0,,False,,3.0036,,63837.8,-144.8,-0.226825,,,coinbase,,,,,,,,3.41,-3.41,,,,,,
1783715449.5903978,1445.3413,bid,THESIS,63689.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,7.28,3.64,7.28
1783715463.585856,1459.3367,bid,APPEAR,63712.0,0.01,True,False,1255,,13.9955,63837.8,-125.8,-0.197062,,63711.905,coinbase,125.895,0.095,True,,-0.095,0.0,-0.0,,,,,,,,
1783715463.585856,1459.3367,bid,CANCEL?,63696.0,0.0,,False,,13.9955,,63837.8,-141.8,-0.222125,,,coinbase,,,,,,,,15.55,-15.55,,,,,,
1783715463.585856,1459.3367,bid,THESIS,63696.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-3.64,-3.41,15.55
1783715463.585856,1459.3367,bid,THESIS,63692.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,3.08,6.49,22.04
1783715463.585856,1459.3367,bid,THESIS,63693.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,1.6,3.41,18.96
1783715464.5916731,1460.3425,bid,THESIS,63696.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,15.55,26.06
1783715466.587868,1462.3387,bid,CANCEL?,63712.0,0.0,,False,,3.002,,63837.8,-125.8,-0.197062,,,coinbase,,,,,,,,-5.65,5.65,,,,,,
1783715466.587868,1462.3387,bid,APPEAR,63707.0,0.01,True,False,1305,,0.0,63837.8,-130.8,-0.204894,,63706.255,coinbase,131.545,0.745,True,,-0.745,-5.5,5.5,,,,,,,,
1783715469.585592,1465.3364,bid,CANCEL?,63707.0,0.0,,False,,2.9977,,63837.8,-130.8,-0.204894,,,coinbase,,,,,,,,-1.03,1.03,,,,,,
1783715469.585592,1465.3364,bid,APPEAR,63705.0,0.01,True,False,1325,,0.0,63837.8,-132.8,-0.208027,,63705.225,coinbase,132.575,-0.225,True,,0.225,0.0,-0.0,,,,,,,,
1783715475.5884538,1471.3393,bid,CANCEL?,63705.0,0.0,,False,,6.0029,,63837.8,-132.8,-0.208027,,,coinbase,,,,,,,,13.35,-13.35,,,,,,
1783715476.5873458,1472.3382,bid,APPEAR,63718.5,0.01,True,False,1190,,0.9989,63837.8,-119.3,-0.18688,,63718.575,coinbase,119.225,-0.075,True,,0.075,0.0,-0.0,,,,,,,,
1783715480.584911,1476.3358,bid,THESIS,63712.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,10.51,-6.68,11.41
1783715482.5854568,1478.3363,bid,APPEAR,63723.0,0.01,True,False,1145,,6.997,63837.8,-114.8,-0.179831,,63723.315,coinbase,114.485,-0.315,True,,0.315,0.0,-0.0,,,,,,,,
1783715482.5854568,1478.3363,bid,CANCEL?,63718.5,0.0,,False,,5.9981,,63837.8,-119.3,-0.18688,,,coinbase,,,,,,,,4.74,-4.74,,,,,,
1783715482.5854568,1478.3363,bid,THESIS,63707.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-1.03,12.07,17.06
1783715485.585154,1481.336,bid,APPEAR,63731.5,0.01,True,False,1060,,2.9997,63837.8,-106.3,-0.166516,,63732.755,coinbase,105.045,-1.255,True,,1.255,1.16,-1.16,,,,,,,,
1783715485.585154,1481.336,bid,CANCEL?,63723.0,0.0,,False,,2.9997,,63837.8,-114.8,-0.179831,,,coinbase,,,,,,,,9.44,-9.44,,,,,,
1783715485.585154,1481.336,bid,THESIS,63705.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,13.1,13.1,27.53
1783715488.585511,1484.3364,bid,APPEAR,63732.5,0.01,True,False,1050,,3.0004,63837.8,-105.3,-0.164949,,63729.86,coinbase,107.94,2.64,True,,-2.64,-2.895,2.895,,,,,,,,
1783715488.585511,1484.3364,bid,CANCEL?,63731.5,0.0,,False,,3.0004,,63837.8,-106.3,-0.166516,,,coinbase,,,,,,,,-2.895,2.895,,,,,,
1783715492.58557,1488.3364,bid,CANCEL?,63732.5,0.0,,False,,4.0001,,63837.8,-105.3,-0.164949,,,coinbase,,,,,,,,-0.395,0.395,,,,,,
1783715492.58557,1488.3364,bid,APPEAR,63729.5,0.01,True,False,1080,,0.0,63837.8,-108.3,-0.169649,,63729.465,coinbase,108.335,0.035,True,,-0.035,0.0,-0.0,,,,,,,,
1783715492.58557,1488.3364,bid,THESIS,63718.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,4.74,4.74,10.89
1783715495.586518,1491.3374,bid,CANCEL?,63729.5,0.0,,False,,3.0009,,63837.8,-108.3,-0.169649,,,coinbase,,,,,,,,-9.39,9.39,,,,,,
1783715495.586518,1491.3374,bid,APPEAR,63720.0,0.01,True,False,1175,,0.0,63837.8,-117.8,-0.18453,,63720.075,coinbase,117.725,-0.075,True,,0.075,0.0,-0.0,,,,,,,,
1783715497.586251,1493.3371,bid,THESIS,63723.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,9.44,-3.24
1783715502.585224,1498.3361,bid,THESIS,63731.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,-3.29,-3.64
1783715503.5845609,1499.3354,bid,APPEAR,63729.0,0.01,True,False,1085,,7.998,63837.8,-108.8,-0.170432,,63729.115,coinbase,108.685,-0.115,True,,0.115,0.0,-0.0,,,,,,,,
1783715503.5845609,1499.3354,bid,CANCEL?,63720.0,0.0,,False,,7.998,,63837.8,-117.8,-0.18453,,,coinbase,,,,,,,,9.04,-9.04,,,,,,
1783715504.590122,1500.341,bid,THESIS,63732.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-0.395,-9.785,-0.745
1783715508.585419,1504.3363,bid,THESIS,63729.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-9.39,-9.39,-0.35
1783715511.584661,1507.3355,bid,APPEAR,63734.5,0.01,True,False,1030,,8.0001,63837.8,-103.3,-0.161816,,63734.855,coinbase,102.945,-0.355,True,,0.355,0.0,-0.0,,,,,,,,
1783715511.584661,1507.3355,bid,CANCEL?,63729.0,0.0,,False,,8.0001,,63837.8,-108.8,-0.170432,,,coinbase,,,,,,,,5.74,-5.74,,,,,,
1783715511.584661,1507.3355,bid,THESIS,63720.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,9.04,14.78
1783715514.586764,1510.3376,bid,CANCEL?,63734.5,0.0,,False,,3.0021,,63837.8,-103.3,-0.161816,,,coinbase,,,,,,,,-7.155,7.155,,,,,,
1783715514.586764,1510.3376,bid,APPEAR,63732.0,0.01,True,False,1055,,0.0,63837.8,-105.8,-0.165733,,63727.7,coinbase,110.1,4.3,True,,-4.3,-4.655,4.655,,,,,,,,
1783715518.5947819,1514.3456,bid,CANCEL?,63732.0,0.0,,False,,4.008,,63837.8,-105.8,-0.165733,,,coinbase,,,,,,,,-8.615,8.615,,,,,,
1783715518.5947819,1514.3456,bid,APPEAR,63719.0,0.01,True,False,1185,,0.0,63837.8,-118.8,-0.186097,,63719.085,coinbase,118.715,-0.085,True,,0.085,0.0,-0.0,,,,,,,,
1783715518.5947819,1514.3456,bid,THESIS,63729.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-10.03
1783715528.584395,1524.3352,bid,CANCEL?,63719.0,0.0,,False,,9.9896,,63837.8,-118.8,-0.186097,,,coinbase,,,,,,,,-3.19,3.19,,,,,,
1783715528.584395,1524.3352,bid,APPEAR,63715.5,0.01,True,False,1220,,0.0,63837.8,-122.3,-0.191579,,63715.895,coinbase,121.905,-0.395,True,,0.395,0.0,-0.0,,,,,,,,
1783715528.584395,1524.3352,bid,THESIS,63734.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-2.5,-15.77,-18.96
1783715533.596809,1529.3477,bid,THESIS,63732.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-8.615,-11.805,-11.805
1783715533.596809,1529.3477,bid,THESIS,63719.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,-3.19,-3.19,-3.19
1783715551.585411,1547.3363,bid,APPEAR,63721.5,0.01,True,False,1160,,23.001,63837.8,-116.3,-0.18218,,63721.725,coinbase,116.075,-0.225,True,,0.225,0.0,-0.0,,,,,,,,
1783715551.585411,1547.3363,bid,CANCEL?,63715.5,0.0,,False,,23.001,,63837.8,-122.3,-0.191579,,,coinbase,,,,,,,,5.83,-5.83,,,,,,
1783715551.585411,1547.3363,bid,THESIS,63715.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.83
1783715565.58529,1561.3361,bid,APPEAR,63727.0,0.01,True,False,1105,,13.9999,63837.8,-110.8,-0.173565,,63726.995,coinbase,110.805,0.005,True,,-0.005,0.0,-0.0,,,,,,,,
1783715565.58529,1561.3361,bid,CANCEL?,63721.5,0.0,,False,,13.9999,,63837.8,-116.3,-0.18218,,,coinbase,,,,,,,,5.27,-5.27,,,,,,
1783715565.58529,1561.3361,bid,CANCEL?,63665.5,0.0,,False,,301.9927,,63837.8,-172.3,-0.269903,,,coinbase,,,,,,,,60.55,-60.55,,,,,,
1783715568.583199,1564.3341,bid,APPEAR,63731.5,0.01,True,False,1060,,2.9979,63837.8,-106.3,-0.166516,,63732.755,coinbase,105.045,-1.255,True,,1.255,1.09,-1.09,,,,,,,,
1783715568.583199,1564.3341,bid,CANCEL?,63727.0,0.0,,False,,2.9979,,63837.8,-110.8,-0.173565,,,coinbase,,,,,,,,5.76,-5.76,,,,,,
1783715568.583199,1564.3341,bid,THESIS,63721.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,5.27,11.03
1783715571.5842571,1567.3351,bid,APPEAR,63732.5,0.01,True,False,1050,,3.0011,63837.8,-105.3,-0.164949,,63732.755,coinbase,105.045,-0.255,True,,0.255,0.0,-0.0,,,,,,,,
1783715571.5842571,1567.3351,bid,CANCEL?,63731.5,0.0,,False,,3.0011,,63837.8,-106.3,-0.166516,,,coinbase,,,,,,,,0.0,-0.0,,,,,,
1783715573.583408,1569.3343,bid,APPEAR,63733.0,0.01,True,False,1045,,1.9992,63837.8,-104.8,-0.164166,,63733.205,coinbase,104.595,-0.205,True,,0.205,0.0,-0.0,,,,,,,,
1783715573.583408,1569.3343,bid,CANCEL?,63732.5,0.0,,False,,1.9992,,63837.8,-105.3,-0.164949,,,coinbase,,,,,,,,0.45,-0.45,,,,,,
1783715580.5836859,1576.3345,bid,APPEAR,63742.5,0.01,True,False,950,,7.0003,63837.8,-95.3,-0.149285,,63739.395,coinbase,98.405,3.105,True,,-3.105,-6.56,6.56,,,,,,,,
1783715580.5836859,1576.3345,bid,CANCEL?,63733.0,0.0,,False,,7.0003,,63837.8,-104.8,-0.164166,,,coinbase,,,,,,,,6.19,-6.19,,,,,,
1783715582.5830579,1578.3339,bid,THESIS,63727.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,5.76,5.76,12.4
1783715584.5828679,1580.3337,bid,CANCEL?,63742.5,0.0,,False,,3.9992,,63837.8,-95.3,-0.149285,,,coinbase,,,,,,,,0.0,-0.0,,,,,,
1783715584.5828679,1580.3337,bid,APPEAR,63739.0,0.01,True,False,985,,0.0,63837.8,-98.8,-0.154767,,63739.395,coinbase,98.405,-0.395,True,,0.395,0.0,-0.0,,,,,,,,
1783715584.5828679,1580.3337,bid,THESIS,63731.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,0.45,6.64
1783715587.583173,1583.334,bid,THESIS,63732.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.45,13.2,9.21
1783715589.588927,1585.3398,bid,APPEAR,63742.0,0.01,True,False,955,,5.0061,63837.8,-95.8,-0.150068,,63759.325,coinbase,78.475,-17.325,True,,17.325,17.36,-17.36,,,,,,,,
1783715589.588927,1585.3398,bid,CANCEL?,63739.0,0.0,,False,,5.0061,,63837.8,-98.8,-0.154767,,,coinbase,,,,,,,,19.93,-19.93,,,,,,
1783715589.588927,1585.3398,bid,THESIS,63733.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,12.75,12.75,26.12
1783715592.5824902,1588.3333,bid,APPEAR,63761.5,0.01,True,False,760,,2.9936,63837.8,-76.3,-0.119522,,63761.875,coinbase,75.925,-0.375,True,,0.375,0.0,-0.0,,,,,,,,
1783715592.5824902,1588.3333,bid,CANCEL?,63742.0,0.0,,False,,2.9936,,63837.8,-95.8,-0.150068,,,coinbase,,,,,,,,2.55,-2.55,,,,,,
1783715595.6849868,1591.4358,bid,THESIS,63742.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,2.57,22.48
1783715600.58405,1596.3349,bid,THESIS,63739.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,2.57,19.93,22.48
1783715614.5818439,1610.3327,bid,THESIS,63742.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,2.55,2.55,-9.33
1783715614.5818439,1610.3327,bid,THESIS,63761.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-11.88
1783715618.100262,1613.8511,bid,CANCEL?,63761.5,0.0,,False,,25.5178,,63837.8,-76.3,-0.119522,,,coinbase,,,,,,,,-11.88,11.88,,,,,,
1783715618.100262,1613.8511,bid,APPEAR,63750.0,0.01,True,False,875,,0.0,63837.8,-87.8,-0.137536,,63749.995,coinbase,87.805,0.005,True,,-0.005,0.0,-0.0,,,,,,,,
1783715622.587877,1618.3387,bid,APPEAR,63753.0,0.01,True,False,845,,4.4876,63837.8,-84.8,-0.132837,,63757.29,coinbase,80.51,-4.29,True,,4.29,4.305,-4.305,,,,,,,,
1783715622.587877,1618.3387,bid,CANCEL?,63750.0,0.0,,False,,4.4876,,63837.8,-87.8,-0.137536,,,coinbase,,,,,,,,7.295,-7.295,,,,,,
1783715623.581683,1619.3325,bid,JOINED,63753.0,0.018,,False,,0.9938,,63837.8,-84.8,-0.132837,,,coinbase,,,,,,,,2.485,-2.485,,,,,,
1783715625.5833669,1621.3342,bid,APPEAR,63761.5,0.01,True,False,760,,2.9955,63837.8,-76.3,-0.119522,,63761.875,coinbase,75.925,-0.375,True,,0.375,0.0,-0.0,,,,,,,,
1783715629.582839,1625.3337,bid,APPEAR,63762.5,0.01,True,False,750,,6.995,63837.8,-75.3,-0.117955,,63762.795,coinbase,75.005,-0.295,True,,0.295,0.0,-0.0,,,,,,,,
1783715629.582839,1625.3337,bid,CANCEL?,63761.5,0.0,,False,,3.9995,,63837.8,-76.3,-0.119522,,,coinbase,,,,,,,,0.92,-0.92,,,,,,
1783715632.581121,1628.332,bid,APPEAR,63765.0,0.01,True,False,725,,2.9983,63837.8,-72.8,-0.114039,,63765.105,coinbase,72.695,-0.105,True,,0.105,0.0,-0.0,,,,,,,,
1783715632.581121,1628.332,bid,CANCEL?,63762.5,0.0,,False,,2.9983,,63837.8,-75.3,-0.117955,,,coinbase,,,,,,,,2.31,-2.31,,,,,,
1783715634.581974,1630.3328,bid,THESIS,63750.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,2.99,9.78,15.11
1783715638.581821,1634.3327,bid,THESIS,63753.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,4.585,5.505,0.665
1783715639.580696,1635.3316,bid,CANCEL?,63765.0,0.0,,False,,6.9996,,63837.8,-72.8,-0.114039,,,coinbase,,,,,,,,-7.15,7.15,,,,,,
1783715639.580696,1635.3316,bid,APPEAR,63758.0,0.01,True,False,795,,0.0,63837.8,-79.8,-0.125004,,63757.955,coinbase,79.845,0.045,True,,-0.045,0.0,-0.0,,,,,,,,
1783715649.5814998,1645.3324,bid,THESIS,63761.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,3.23,-8.46
1783715649.5814998,1645.3324,bid,THESIS,63762.5,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,2.31,1.51,-9.38
1783715649.5814998,1645.3324,bid,THESIS,63765.0,,,False,,,,63837.8,,,,,coinbase,,,,,,,,,,0.0,0.0,0.0,0.0,-7.15,-11.69
1783715651.581793,1647.3326,bid,CANCEL?,63758.0,0.0,,False,,12.0011,,63837.8,-79.8,-0.125004,,,coinbase,,,,,,,,-6.99,6.99,,,,,,
1783715651.581793,1647.3326,bid,APPEAR,63751.0,0.01,True,False,865,,0.0,63837.8,-86.8,-0.13597,,63750.965,coinbase,86.835,0.035,True,,-0.035,0.0,-0.0,,,,,,,,
