timestamp,elapsed_s,side,event,price,total_qty,sole,duration_s,mid,dist_mid_abs,dist_mid_pct
1783574525.8063722,117.6709,ask,CANCEL?,62271.3,0,,1.9985,62263.75,7.55,0.012126
1783574526.860094,118.7246,ask,APPEAR,62268.6,0.00024,True,,62262.0,6.6,0.0106
1783574527.806108,119.6706,ask,APPEAR,62263.8,0.00024,True,,62261.9,1.9,0.003052
1783574527.806108,119.6706,ask,APPEAR,62263.9,0.00024,True,,62261.9,2.0,0.003212
1783574527.806108,119.6706,ask,CANCEL?,62268.5,0,,1.9997,62261.9,6.6,0.0106
1783574527.806108,119.6706,ask,CANCEL?,62268.6,0,,0.946,62261.9,6.7,0.010761
1783574530.852232,122.7167,ask,CANCEL?,62263.9,0,,3.0461,62252.25,11.65,0.018714
1783574530.852232,122.7167,ask,APPEAR,62588.1,0.00024,True,,62252.25,335.85,0.539499
1783574531.874878,123.7394,ask,APPEAR,62263.3,0.00024,True,,62252.25,11.05,0.01775
1783574531.874878,123.7394,ask,APPEAR,62263.4,0.00024,True,,62252.25,11.15,0.017911
1783574531.874878,123.7394,ask,CANCEL?,62263.8,0,,4.0688,62252.25,11.55,0.018554
1783574531.874878,123.7394,ask,CANCEL?,62588.1,0,,1.0226,62252.25,335.85,0.539499
1783574533.820377,125.6849,ask,APPEAR,62252.2,0.00024,True,,62252.1,0.1,0.000161
1783574533.820377,125.6849,ask,APPEAR,62252.4,0.00024,True,,62252.1,0.3,0.000482
1783574533.820377,125.6849,ask,CANCEL?,62263.3,0,,1.9455,62252.1,11.2,0.017991
1783574533.820377,125.6849,ask,CANCEL?,62263.4,0,,1.9455,62252.1,11.3,0.018152
